ImageURL,Name,URL
https://cdn.myanimelist.net/images/anime/1582/101697.jpg,Honzuki no Gekokujou: Ascendance of a Bookworm,
https://cdn.myanimelist.net/images/anime/3/73521.jpg,Hoshizora e Kakeru Hashi (Ui),
https://cdn.myanimelist.net/images/anime/1900/110097.jpg,"Ijiranaide, Nagatoro-san",
https://cdn.myanimelist.net/images/anime/1015/123541.jpg,Itsudatte Bokura no Koi wa 10 cm Datta,
https://cdn.myanimelist.net/images/anime/1120/109232.jpg,Jaku-Chara Tomozaki-kun (Bottom Tier Character Tomozaki),
https://cdn.myanimelist.net/images/anime/1748/111393.jpg,Joshikausei,
https://cdn.myanimelist.net/images/anime/5/23224.jpg,Joshikousei: Girl's High,
https://cdn.myanimelist.net/images/anime/1935/93606.jpg,Kaguya-sama:L is W,
https://cdn.myanimelist.net/images/anime/1285/120529.jpg,Kakkou no Iinazuke,
https://cdn.myanimelist.net/images/anime/11/63363.jpg,Kanojo ga Flag,
https://cdn.myanimelist.net/images/anime/1902/128382.jpg,Kanojo Okarishimasu,
https://cdn.myanimelist.net/images/anime/1591/95091.jpg,Karakai Jouzo no Takagi-San,
https://cdn.myanimelist.net/images/anime/1222/108880.jpg,Kareshi Kanojo no Jijou,
https://cdn.myanimelist.net/images/anime/1995/121695.jpg,Kawaii dake ja Nai Shikimori-san,
https://cdn.myanimelist.net/images/anime/1519/110527.jpg,Koi to Yobu ni wa Kimochi Warui,
https://cdn.myanimelist.net/images/anime/1899/117237.jpg,"Komi-san wa, Comyushou desu",
https://cdn.myanimelist.net/images/anime/3/80688.jpg,"Kono Bijutsubu ni wa Mondai ga Aru (ART CLUB, Konobi)",
https://cdn.myanimelist.net/images/anime/1485/119329.jpg,Koroshi Ai,
https://cdn.myanimelist.net/images/anime/10/75585.jpg,Kotoura-san,
https://cdn.myanimelist.net/images/anime/12/83709.jpg,Masamune-kun no Revenge,
https://cdn.myanimelist.net/images/anime/1573/146854.jpg,My Bride is a Mermaid,
https://cdn.myanimelist.net/images/anime/3/79414.jpg,Netoge no Yome wa Onnanoko ja Nai to Omotta?,
https://cdn.myanimelist.net/images/anime/8/76691.jpg,Nijiro Days,
https://cdn.myanimelist.net/images/anime/13/75587.jpg,Nisekoi,
https://cdn.myanimelist.net/images/anime/13/73436.jpg,No Rinne,
https://cdn.myanimelist.net/images/anime/1886/128266.jpg,Noragami,
https://cdn.myanimelist.net/images/anime/1384/127328.jpg,Noumin Kanren no Skill bakka Agetetara Nazeka Tsuyoku Natta,
https://cdn.myanimelist.net/images/anime/10/18299.jpg,Nyan Koi,
https://cdn.myanimelist.net/images/anime/12/76049.jpg,One Punch Man,
https://cdn.myanimelist.net/images/anime/1786/120117.jpg,Oregairu,
https://cdn.myanimelist.net/images/anime/13/44187.jpg,Oreshura,
https://cdn.myanimelist.net/images/anime/1348/102797.jpg,Oresuki,
https://cdn.myanimelist.net/images/anime/1684/108627.jpg,Osake wa Fuufu ni Natte kara (Alcohol),
https://cdn.myanimelist.net/images/anime/1111/113327.jpg,Osananajimi ga Zettai ni Makenai Love Comedy,
https://cdn.myanimelist.net/images/anime/1161/121462.jpg,Otome Game Sekai wa Mob ni Kibishii Sekai desu,
https://cdn.myanimelist.net/images/anime/7/86768.jpg,Princess Principal,
https://cdn.myanimelist.net/images/anime/5/89876.jpg,Ramen Daisuki Koizumi-san,
https://cdn.myanimelist.net/images/anime/1764/142001.jpg,Romantic Killer,
https://cdn.myanimelist.net/images/anime/1329/142757.jpg,Saekano (Boring Girlfriend),
https://cdn.myanimelist.net/images/anime/4/43643.jpg,Sakurasou no Pet no Kanojo,
https://cdn.myanimelist.net/images/anime/11/39717.jpg,SAO,
https://cdn.myanimelist.net/images/anime/1613/102179.jpg,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,
https://cdn.myanimelist.net/images/anime/1928/117620.jpg,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",
https://cdn.myanimelist.net/images/anime/1503/115760.jpg,Shelter,
https://cdn.myanimelist.net/images/anime/1945/126130.jpg,Soredemo Ayumu wa Yosetekuru,
https://cdn.myanimelist.net/images/anime/1441/122795.jpg,Spy x Family,
https://cdn.myanimelist.net/images/anime/11/39777.jpg,Sukitte Li na Yo (Friends will only let you down),
https://cdn.myanimelist.net/images/anime/1443/138753.jpg,The Daily Lives of High School Boys,
https://cdn.myanimelist.net/images/anime/3/50177.jpg,The Devil is a Part Timer,
https://cdn.myanimelist.net/images/anime/1120/109232.jpg,The Low-Tier Character Tomozaki,
https://cdn.myanimelist.net/images/anime/2/43361.jpg,The World God Only Knows,
https://cdn.myanimelist.net/images/anime/4/39779.jpg,Tonari no Kaibutsu-kun,
https://cdn.myanimelist.net/images/anime/9/55489.jpg,Tonari no Seki-kun,
https://cdn.myanimelist.net/images/anime/1613/108722.jpg,Tonikaku Kawaii,
https://cdn.myanimelist.net/images/anime/13/22128.jpg,Toradora,
https://cdn.myanimelist.net/images/anime/1540/108292.jpg,Uzaki-chan wa Asobitai!,
https://cdn.myanimelist.net/images/anime/1648/126110.jpg,"I'm the Villainess, So I'm Taming the Final Boss",
https://cdn.myanimelist.net/images/anime/1160/122627.jpg,Kaguya-sama Love is War: Ultra Romantic,
https://cdn.myanimelist.net/images/anime/7/78113.jpg,Ojisan and Marshmallow,
https://cdn.myanimelist.net/images/anime/1743/125204.jpg,Ojisan in Another World,
https://cdn.myanimelist.net/images/anime/1892/111383.jpg,Wotakoi,
https://cdn.myanimelist.net/images/anime/11/75376.jpg,Yahari Ore no Seishun,
https://cdn.myanimelist.net/images/anime/1084/126652.jpg,Yuusha Party wo Tsuihou sareta Beast Tamer,
https://cdn.myanimelist.net/images/anime/4/75204.jpg,Fruits Basket,
https://cdn.myanimelist.net/images/anime/1408/127129.jpg,Do It Yourself!!,
https://cdn.myanimelist.net/images/anime/13/76583.jpg,Plastic Neesan,
https://cdn.myanimelist.net/images/anime/1537/117590.jpg,Shinka no Mi: Shiranai Uchi ni Kachigumi Jinsei,
https://cdn.myanimelist.net/images/anime/1073/95042.jpg,Chio-chan no Tsuugakuro,
https://cdn.myanimelist.net/images/anime/1582/136325.jpg,Glasses - Suki na Ko ga Megane,
https://cdn.myanimelist.net/images/anime/1239/134810.jpg,The Dreaming Boy is a Realist,
https://cdn.myanimelist.net/images/anime/1121/133132.jpg,Heavenly Delusion,
https://cdn.myanimelist.net/images/anime/1384/136408.jpg,Zom 100: Bucket List of the Dead,
https://cdn.myanimelist.net/images/anime/1413/152092.jpg,Vending Machine - Jidou Hanbaiki,
https://cdn.myanimelist.net/images/anime/1984/136274.jpg,Uchi no Kaisha no Chiisai Senpai no Hanashi,
https://cdn.myanimelist.net/images/anime/1070/134906.jpg,The Girl Downstairs,
https://cdn.myanimelist.net/images/anime/1147/122444.jpg,Watashi no Shiawase na Kekkon,
https://cdn.myanimelist.net/images/anime/1812/134736.jpg,Oshi no Ko,
https://cdn.myanimelist.net/images/anime/1579/136295.jpg,Level 1 dakedo Unique Skill de Saikyou desu,
https://cdn.myanimelist.net/images/anime/1915/137896.jpg,Under Ninja,
https://cdn.myanimelist.net/images/anime/1848/140019.jpg,Our Dating Story: The Experienced You and The Inexperienced Me,
https://cdn.myanimelist.net/images/anime/1733/140802.jpg,The Wrong Way to Use Healing Magic,
https://cdn.myanimelist.net/images/anime/6/58137.jpg,Watch Angels of Death,
https://cdn.myanimelist.net/images/anime/1902/128382.jpg,"Kanojo, Okarishimasu",
https://cdn.myanimelist.net/images/anime/10/86102.jpg,Four-Panel Heroes,
https://cdn.myanimelist.net/images/anime/1008/140287.jpg,The Unwanted Undead Adventurer,
https://cdn.myanimelist.net/images/anime/1734/139673.jpg,My Instant Death Ability is So Overpowered,
https://cdn.myanimelist.net/images/anime/1533/140617.jpg,7th Time Loop: The Villainess Enjoys a Carefree Life,
https://cdn.myanimelist.net/images/anime/1218/135107.jpg,Mashle,
https://cdn.myanimelist.net/images/anime/1801/142390.jpg,Solo Leveling,
https://cdn.myanimelist.net/images/anime/1624/139672.jpg,Sasaki and Peeps,
https://cdn.myanimelist.net/images/anime/1518/138730.jpg,Skip and Loafer,
